TransactionID,CustomerID,StoreID,TransactionDate,PaymentMethod,TransactionTotal
54484,4449,11,2025-07-04,Cash,0
54485,863,4,2026-01-10,Credit,0
54486,4698,4,2025-03-21,Credit,0
54487,1501,6,2024-10-12,Debit,0
54488,3391,13,2026-01-18,Debit,0
54489,799,25,2026-05-23,Debit,0
54490,879,4,2024-10-10,Credit,0
54491,1743,10,2025-08-15,Cash,0
54492,3621,11,2026-03-08,Debit,0
54493,4627,23,2024-08-19,Credit,0
54494,327,17,2025-04-28,Credit,0
54495,27,7,2025-08-22,Cash,0
54496,2323,23,2026-02-03,Cash,0
54497,2839,15,2026-04-19,Debit,0
54498,1275,2,2024-10-24,Debit,0
54499,3878,21,2025-02-26,Debit,0
54500,4276,25,2025-07-26,Cash,0
54501,2019,2,2025-07-23,Debit,0
54502,163,24,2026-07-09,Cash,0
54503,1360,11,2024-10-21,Credit,0
54504,1888,10,2024-09-28,Debit,0
54505,3249,6,2025-09-03,Debit,0
54506,321,7,2026-01-03,Credit,0
54507,428,21,2025-08-03,Credit,0
54508,4568,11,2025-07-31,Cash,0
54509,678,21,2025-07-20,Debit,0
54510,3827,23,2025-05-30,Credit,0
54511,1634,7,2026-02-06,Cash,0
54512,516,25,2025-11-15,Credit,0
54513,2004,5,2025-10-15,Credit,0
54514,4853,9,2025-09-01,Credit,0
54515,2084,7,2024-10-03,Credit,0
54516,3108,23,2025-04-11,Cash,0
54517,4403,12,2026-07-27,Credit,0
54518,2551,5,2025-02-05,Credit,0
54519,2400,4,2026-07-28,Credit,0
54520,4378,7,2026-01-05,Credit,0
54521,905,9,2025-09-12,Cash,0
54522,4261,9,2025-09-12,Debit,0
54523,2255,1,2025-01-03,Credit,0
54524,3441,2,2025-09-01,Cash,0
54525,4702,24,2026-03-24,Debit,0
54526,3374,7,2025-11-07,Cash,0
54527,4605,8,2025-09-24,Debit,0
54528,2355,15,2025-07-21,Debit,0
54529,3364,6,2025-07-03,Cash,0
54530,4392,6,2024-12-08,Credit,0
54531,3589,4,2025-05-22,Credit,0
54532,4897,10,2025-01-01,Cash,0
54533,998,2,2025-05-09,Debit,0
54534,868,11,2026-03-19,Debit,0
54535,896,8,2026-05-10,Debit,0
54536,1701,25,2024-12-23,Cash,0
54537,2761,17,2024-11-24,Credit,0
54538,469,7,2026-01-31,Cash,0
54539,1839,5,2026-05-10,Debit,0
54540,203,14,2025-03-07,Debit,0
54541,1502,6,2024-10-05,Cash,0
54542,566,24,2025-10-18,Credit,0
54543,4667,22,2026-05-23,Cash,0
54544,4327,4,2025-10-06,Cash,0
54545,739,12,2025-05-14,Debit,0
54546,4034,14,2025-11-09,Debit,0
54547,4106,8,2026-05-20,Cash,0
54548,4791,20,2026-03-15,Credit,0
54549,1144,11,2024-12-13,Debit,0
54550,4992,25,2026-06-18,Credit,0
54551,4959,15,2026-03-20,Cash,0
54552,3853,5,2025-01-18,Debit,0
54553,1520,8,2025-06-14,Credit,0
54554,1137,4,2025-03-10,Credit,0
54555,2686,8,2026-05-14,Credit,0
54556,351,24,2025-11-14,Credit,0
54557,4950,23,2026-01-01,Cash,0
54558,40,9,2025-05-04,Cash,0
54559,1729,17,2026-06-13,Credit,0
54560,1095,10,2026-06-25,Debit,0
54561,3095,19,2025-01-31,Credit,0
54562,4902,15,2026-07-14,Debit,0
54563,1010,7,2025-09-30,Credit,0
54564,3317,10,2024-09-24,Cash,0
54565,4884,15,2025-08-27,Debit,0
54566,818,16,2025-06-06,Cash,0
54567,271,7,2025-10-13,Cash,0
54568,695,19,2025-06-18,Debit,0
54569,83,9,2025-09-17,Cash,0
54570,3036,21,2026-02-07,Cash,0
54571,1967,23,2026-05-31,Credit,0
54572,970,6,2025-08-25,Credit,0
54573,2577,4,2026-01-16,Cash,0
54574,3204,10,2025-03-31,Cash,0
54575,2514,17,2026-01-22,Credit,0
54576,3498,4,2026-04-16,Credit,0
54577,4766,7,2024-08-20,Debit,0
54578,4692,18,2026-02-11,Cash,0
54579,4544,10,2025-04-06,Debit,0
54580,1857,12,2024-12-06,Cash,0
54581,2023,13,2026-05-24,Credit,0
54582,344,12,2025-03-07,Debit,0
54583,2045,13,2026-04-29,Cash,0
54584,537,17,2026-03-08,Credit,0
54585,728,19,2026-01-22,Credit,0
54586,1007,1,2026-05-25,Debit,0
54587,3702,13,2026-07-22,Credit,0
54588,2016,22,2025-07-06,Debit,0
54589,4333,17,2024-09-09,Debit,0
54590,1392,22,2025-03-24,Debit,0
54591,670,17,2025-06-06,Credit,0
54592,3713,22,2024-09-21,Debit,0
54593,3053,5,2025-02-13,Credit,0
54594,2209,13,2025-07-21,Debit,0
54595,2259,23,2025-02-08,Debit,0
54596,3979,22,2024-10-31,Debit,0
54597,286,18,2025-12-16,Debit,0
54598,3219,11,2026-01-05,Credit,0
54599,4168,22,2025-10-29,Debit,0
54600,2211,16,2026-02-01,Debit,0
54601,4226,1,2026-05-30,Cash,0
54602,1315,13,2024-10-11,Credit,0
54603,2688,20,2025-08-19,Credit,0
54604,3564,23,2026-02-18,Credit,0
54605,2398,19,2025-05-29,Cash,0
54606,691,2,2025-01-10,Cash,0
54607,3043,12,2026-02-16,Credit,0
54608,1035,21,2025-06-11,Cash,0
54609,4319,12,2024-09-13,Cash,0
54610,3557,7,2024-10-12,Credit,0
54611,2629,5,2026-06-02,Debit,0
54612,737,19,2025-01-09,Cash,0
54613,3926,24,2026-01-08,Credit,0
54614,322,21,2025-09-03,Debit,0
54615,3493,22,2026-05-20,Debit,0
54616,623,19,2025-04-21,Debit,0
54617,214,2,2025-04-25,Credit,0
54618,692,4,2025-07-24,Debit,0
54619,2414,5,2026-03-12,Credit,0
54620,2652,7,2025-03-31,Credit,0
54621,28,21,2026-01-15,Debit,0
54622,2626,21,2026-04-20,Debit,0
54623,2671,20,2026-03-03,Cash,0
54624,2635,13,2024-10-04,Debit,0
54625,762,21,2026-02-13,Credit,0
54626,3208,18,2024-10-13,Debit,0
54627,98,21,2024-12-01,Debit,0
54628,688,24,2024-09-18,Debit,0
54629,4662,6,2024-09-26,Credit,0
54630,3772,13,2025-01-13,Cash,0
54631,30,9,2025-08-09,Debit,0
54632,2322,4,2024-09-10,Debit,0
54633,1949,24,2025-04-21,Credit,0
54634,2872,5,2025-07-19,Credit,0
54635,2345,2,2026-03-07,Debit,0
54636,2769,9,2025-03-08,Debit,0
54637,3777,6,2025-11-17,Cash,0
54638,4269,3,2025-04-25,Credit,0
54639,253,21,2026-04-06,Cash,0
54640,1949,19,2025-06-30,Debit,0
54641,2611,6,2026-03-17,Debit,0
54642,2985,6,2026-03-18,Cash,0
54643,73,13,2025-06-23,Debit,0
54644,2234,7,2026-06-23,Debit,0
54645,514,24,2026-07-01,Cash,0
54646,569,4,2026-03-13,Credit,0
54647,3300,25,2025-04-10,Credit,0
54648,1563,18,2025-04-24,Debit,0
54649,3529,23,2024-09-10,Credit,0
54650,1006,7,2025-08-03,Debit,0
54651,1695,15,2026-07-18,Cash,0
54652,4973,13,2024-11-09,Credit,0
54653,3266,13,2026-07-29,Cash,0
54654,3029,20,2026-02-16,Cash,0
54655,3339,14,2026-02-25,Debit,0
54656,4831,23,2025-05-16,Credit,0
54657,4604,8,2026-03-18,Credit,0
54658,618,16,2024-12-22,Cash,0
54659,2019,11,2025-12-05,Debit,0
54660,2201,25,2026-05-13,Cash,0
54661,4303,3,2025-08-01,Credit,0
54662,3290,11,2024-09-14,Debit,0
54663,3051,7,2025-05-02,Debit,0
54664,3130,10,2025-05-13,Credit,0
54665,2456,25,2025-04-28,Debit,0
54666,1665,6,2025-11-23,Cash,0
54667,4183,6,2026-04-17,Debit,0
54668,1258,24,2026-06-15,Cash,0
54669,1828,19,2026-06-27,Debit,0
54670,4512,23,2025-10-30,Credit,0
54671,2594,5,2025-12-23,Credit,0
54672,967,17,2024-12-19,Cash,0
54673,3077,8,2026-02-24,Credit,0
54674,3997,16,2024-12-31,Debit,0
54675,3594,7,2026-04-04,Credit,0
54676,4688,4,2026-05-20,Cash,0
54677,1826,7,2026-04-30,Credit,0
54678,2370,18,2025-03-23,Cash,0
54679,1195,10,2026-03-31,Debit,0
54680,4374,9,2025-12-20,Cash,0
54681,449,4,2026-03-11,Cash,0
54682,2670,14,2026-03-17,Cash,0
54683,332,22,2025-09-07,Credit,0
54684,387,4,2025-06-05,Debit,0
54685,1433,2,2025-11-26,Cash,0
54686,3202,18,2026-03-20,Debit,0
54687,3831,19,2024-12-25,Debit,0
54688,1245,23,2024-12-29,Cash,0
54689,3972,14,2024-09-29,Debit,0
54690,4426,11,2026-05-29,Cash,0
54691,585,18,2024-10-31,Cash,0
54692,4263,8,2025-10-07,Cash,0
54693,2251,21,2025-11-24,Credit,0
54694,4859,18,2024-10-12,Debit,0
54695,4585,5,2026-04-07,Debit,0
54696,1575,10,2025-09-15,Credit,0
54697,2384,19,2025-06-24,Debit,0
54698,3968,14,2025-12-07,Cash,0
54699,4139,24,2024-10-15,Credit,0
54700,4648,21,2024-09-22,Cash,0
54701,109,4,2025-10-13,Debit,0
54702,1912,13,2025-02-20,Debit,0
54703,4497,23,2025-03-11,Debit,0
54704,3057,6,2025-09-07,Debit,0
54705,2395,9,2025-11-05,Credit,0
54706,1365,16,2025-05-23,Credit,0
54707,317,14,2026-03-31,Cash,0
54708,2898,17,2025-01-05,Credit,0
54709,4991,17,2026-03-07,Cash,0
54710,3553,4,2025-05-27,Cash,0
54711,3051,21,2025-11-29,Debit,0
54712,3733,9,2026-08-01,Debit,0
54713,3199,25,2025-08-17,Credit,0
54714,1226,17,2026-07-16,Cash,0
54715,4335,25,2026-06-06,Credit,0
54716,4785,9,2025-04-20,Credit,0
54717,1930,10,2026-01-27,Debit,0
54718,3372,22,2025-03-18,Debit,0
54719,274,4,2025-11-26,Credit,0
54720,3006,13,2025-08-13,Debit,0
54721,459,16,2024-08-18,Credit,0
54722,2531,2,2026-02-02,Credit,0
54723,3089,13,2025-05-19,Credit,0
54724,233,3,2025-04-23,Credit,0
54725,689,24,2024-08-08,Credit,0
54726,1339,17,2025-07-26,Cash,0
54727,4351,5,2024-12-20,Cash,0
54728,1023,17,2026-03-27,Cash,0
54729,2028,21,2024-08-28,Credit,0
54730,4221,10,2026-05-07,Debit,0
54731,1453,18,2025-09-25,Cash,0
54732,1247,17,2026-04-21,Debit,0
54733,3064,8,2025-03-02,Debit,0
54734,1759,20,2024-11-13,Credit,0
54735,3452,2,2025-04-25,Debit,0
54736,3369,13,2024-10-11,Credit,0
54737,3918,11,2026-01-27,Cash,0
54738,3822,19,2026-07-19,Credit,0
54739,1520,5,2025-08-28,Debit,0
54740,3479,12,2026-04-10,Credit,0
54741,4782,17,2025-01-20,Cash,0
54742,919,14,2025-05-21,Cash,0
54743,4518,19,2024-09-04,Cash,0
54744,3321,3,2026-05-14,Debit,0
54745,4850,19,2025-10-04,Debit,0
54746,795,22,2025-07-08,Credit,0
54747,2726,19,2026-06-06,Credit,0
54748,4230,23,2025-01-06,Credit,0
54749,4041,7,2024-09-09,Credit,0
54750,4524,18,2024-08-26,Debit,0
54751,2802,5,2026-04-01,Credit,0
54752,3022,11,2026-05-17,Cash,0
54753,2964,11,2025-01-15,Cash,0
54754,4216,24,2024-08-08,Credit,0
54755,2940,19,2026-05-24,Cash,0
54756,4221,9,2026-02-10,Debit,0
54757,2322,21,2026-06-05,Debit,0
54758,4094,23,2024-10-05,Credit,0
54759,4328,11,2024-12-10,Credit,0
54760,261,3,2024-09-26,Credit,0
54761,4198,24,2024-09-02,Cash,0
54762,4447,13,2026-03-04,Debit,0
54763,3377,10,2025-02-07,Debit,0
54764,4789,21,2025-06-18,Credit,0
54765,810,4,2025-07-07,Credit,0
54766,3513,16,2026-07-05,Debit,0
54767,823,6,2024-09-27,Credit,0
54768,3922,8,2026-07-17,Cash,0
54769,3010,22,2026-05-19,Credit,0
54770,3590,3,2026-01-19,Debit,0
54771,2318,2,2026-01-05,Credit,0
54772,334,19,2026-01-11,Cash,0
54773,1745,16,2024-12-10,Cash,0
54774,870,22,2026-07-25,Cash,0
54775,2676,1,2024-10-15,Debit,0
54776,4753,4,2026-06-09,Cash,0
54777,2718,9,2025-11-02,Cash,0
54778,2968,24,2025-12-30,Credit,0
54779,1157,6,2026-04-13,Cash,0
54780,1961,10,2025-05-15,Debit,0
54781,482,4,2025-05-23,Cash,0
54782,3718,23,2025-10-06,Cash,0
54783,870,11,2026-04-29,Debit,0
54784,2624,4,2026-07-29,Credit,0
54785,2924,5,2024-10-14,Debit,0
54786,3125,7,2026-03-06,Debit,0
54787,1579,13,2026-04-28,Credit,0
54788,1430,8,2025-10-08,Cash,0
54789,1604,18,2026-01-06,Debit,0
54790,2354,19,2025-01-25,Debit,0
54791,2807,24,2026-01-15,Cash,0
54792,1824,1,2025-01-21,Credit,0
54793,4984,20,2024-10-13,Debit,0
54794,4872,13,2025-08-13,Cash,0
54795,900,9,2024-12-04,Credit,0
54796,3173,16,2025-07-26,Cash,0
54797,3632,22,2025-08-04,Debit,0
54798,152,3,2026-06-15,Credit,0
54799,3287,20,2025-02-19,Debit,0
54800,2032,15,2024-08-12,Credit,0
54801,196,12,2026-08-04,Credit,0
54802,137,25,2025-02-06,Debit,0
54803,449,16,2025-09-08,Debit,0
54804,4752,2,2026-01-02,Debit,0
54805,2897,22,2024-09-08,Debit,0
54806,4411,4,2025-04-17,Debit,0
54807,1813,6,2024-11-21,Cash,0
54808,137,8,2025-07-03,Cash,0
54809,1677,14,2024-11-16,Credit,0
54810,817,10,2025-09-27,Debit,0
54811,4304,6,2025-05-27,Credit,0
54812,4224,5,2025-03-05,Credit,0
54813,1251,20,2025-11-28,Cash,0
54814,4121,17,2026-07-15,Credit,0
54815,1085,5,2024-11-23,Debit,0
54816,3689,22,2025-03-23,Credit,0
54817,4003,3,2025-01-29,Cash,0
54818,1309,4,2026-05-12,Cash,0
54819,4992,2,2024-08-12,Cash,0
54820,2510,25,2025-04-05,Credit,0
54821,767,11,2025-02-06,Debit,0
54822,3177,10,2024-08-23,Cash,0
54823,692,18,2025-10-24,Debit,0
54824,3469,12,2024-11-22,Debit,0
54825,4247,11,2026-04-03,Debit,0
54826,2599,20,2025-11-02,Credit,0
54827,191,9,2025-03-27,Debit,0
54828,413,18,2025-03-30,Credit,0
54829,2644,20,2025-05-16,Cash,0
54830,1751,25,2025-06-28,Credit,0
54831,2560,2,2025-12-22,Debit,0
54832,416,21,2025-01-31,Debit,0
54833,874,3,2024-11-08,Cash,0
54834,4165,13,2025-10-31,Debit,0
54835,666,1,2025-01-08,Debit,0
54836,2255,22,2026-05-28,Debit,0
54837,4641,2,2025-08-31,Credit,0
54838,4792,25,2026-05-17,Credit,0
54839,3518,8,2026-04-14,Credit,0
54840,1663,10,2025-08-21,Cash,0
54841,1253,19,2025-01-30,Debit,0
54842,3902,10,2026-01-22,Credit,0
54843,4348,7,2025-12-20,Cash,0
54844,4309,16,2024-11-27,Debit,0
54845,3332,15,2026-02-03,Credit,0
54846,3606,11,2025-03-08,Credit,0
54847,168,15,2026-08-04,Debit,0
54848,3642,13,2025-05-20,Debit,0
54849,1603,13,2025-12-29,Credit,0
54850,3180,2,2025-07-30,Credit,0
54851,1216,24,2025-05-11,Cash,0
54852,2253,12,2026-07-31,Credit,0
54853,578,4,2026-05-11,Cash,0
54854,1075,12,2026-06-08,Credit,0
54855,3083,24,2026-05-23,Credit,0
54856,544,11,2024-12-04,Cash,0
54857,917,11,2024-10-20,Cash,0
54858,2717,8,2025-10-24,Debit,0
54859,1444,20,2026-03-17,Debit,0
54860,6,3,2024-08-28,Debit,0
54861,938,4,2026-01-22,Credit,0
54862,596,14,2026-07-30,Credit,0
54863,59,23,2025-07-09,Debit,0
54864,431,4,2025-11-27,Credit,0
54865,656,9,2025-02-04,Credit,0
54866,3302,15,2025-12-13,Debit,0
54867,3491,4,2025-06-30,Debit,0
54868,4546,23,2025-02-21,Debit,0
54869,1120,6,2025-03-08,Credit,0
54870,689,8,2026-04-04,Cash,0
54871,1109,4,2024-09-29,Credit,0
54872,1040,13,2024-09-24,Cash,0
54873,426,25,2025-11-29,Credit,0
54874,1750,6,2024-08-24,Debit,0
54875,2080,12,2026-03-29,Credit,0
54876,3681,16,2024-12-28,Credit,0
54877,1539,9,2026-04-18,Debit,0
54878,3493,19,2025-07-14,Cash,0
54879,987,8,2026-06-19,Debit,0
54880,2980,1,2025-08-14,Credit,0
54881,4055,19,2025-02-21,Debit,0
54882,882,3,2025-11-13,Cash,0
54883,2079,1,2025-03-26,Credit,0
54884,896,14,2025-09-04,Credit,0
54885,1120,17,2025-12-23,Credit,0
54886,2363,20,2024-12-12,Debit,0
54887,4005,16,2025-08-16,Credit,0
54888,120,14,2025-10-08,Debit,0
54889,4197,4,2026-07-18,Credit,0
54890,1841,6,2025-08-23,Debit,0
54891,148,23,2024-09-02,Cash,0
54892,4221,25,2024-09-12,Debit,0
54893,4957,25,2024-10-02,Cash,0
54894,1245,6,2024-09-27,Cash,0
54895,4391,7,2025-05-14,Cash,0
54896,4093,4,2025-05-13,Debit,0
54897,4274,11,2024-08-06,Debit,0
54898,773,2,2025-03-16,Credit,0
54899,424,19,2026-07-30,Cash,0
54900,1393,11,2026-02-10,Credit,0
54901,1161,21,2026-01-21,Cash,0
54902,745,21,2024-08-16,Debit,0
54903,4210,7,2026-07-28,Cash,0
54904,3715,3,2024-12-06,Debit,0
54905,3412,2,2025-06-18,Cash,0
54906,2287,18,2026-03-06,Debit,0
54907,3325,7,2024-10-09,Credit,0
54908,1166,11,2026-02-27,Credit,0
54909,2411,4,2025-12-04,Debit,0
54910,4006,5,2026-04-10,Cash,0
54911,1895,6,2025-04-16,Cash,0
54912,3207,5,2026-02-03,Debit,0
54913,2436,5,2025-03-27,Credit,0
54914,4034,1,2026-05-30,Credit,0
54915,3766,9,2025-11-29,Debit,0
54916,1065,8,2025-11-29,Credit,0
54917,44,12,2024-08-23,Cash,0
54918,493,17,2025-06-07,Debit,0
54919,2196,7,2025-04-14,Credit,0
54920,3690,19,2025-12-29,Debit,0
54921,2475,15,2025-06-13,Debit,0
54922,1695,7,2025-08-31,Credit,0
54923,4356,4,2026-07-13,Debit,0
54924,979,8,2025-10-12,Credit,0
54925,861,2,2025-08-29,Cash,0
54926,4743,16,2025-09-13,Debit,0
54927,2915,17,2026-06-09,Debit,0
54928,1641,13,2026-04-09,Cash,0
54929,2920,9,2025-04-18,Debit,0
54930,4142,6,2026-04-29,Credit,0
54931,2460,9,2025-02-12,Cash,0
54932,4343,17,2024-08-11,Debit,0
54933,3356,8,2026-04-02,Debit,0
54934,1721,16,2025-02-24,Credit,0
54935,869,14,2024-12-25,Credit,0
54936,579,9,2024-08-15,Cash,0
54937,1835,11,2025-05-15,Credit,0
54938,948,21,2025-03-11,Debit,0
54939,563,19,2026-03-02,Cash,0
54940,2653,10,2025-02-20,Cash,0
54941,4246,23,2026-07-19,Credit,0
54942,1717,2,2024-11-08,Cash,0
54943,4094,21,2026-01-01,Cash,0
54944,1003,16,2025-07-05,Credit,0
54945,4560,21,2024-09-28,Debit,0
54946,1789,16,2026-05-02,Debit,0
54947,3917,6,2024-08-18,Cash,0
54948,4265,23,2025-12-31,Cash,0
54949,449,5,2026-05-10,Debit,0
54950,2171,8,2024-09-08,Debit,0
54951,586,13,2025-01-08,Credit,0
54952,3857,12,2025-09-01,Credit,0
54953,3090,23,2025-10-11,Credit,0
54954,875,15,2024-12-10,Cash,0
54955,2929,18,2024-10-30,Cash,0
54956,2977,12,2026-06-13,Credit,0
54957,2951,8,2025-07-15,Debit,0
54958,2074,9,2025-09-15,Debit,0
54959,845,6,2025-12-25,Cash,0
54960,4959,23,2026-01-05,Cash,0
54961,3360,1,2026-04-08,Debit,0
54962,1706,11,2025-08-03,Cash,0
54963,326,24,2026-06-09,Credit,0
54964,4486,18,2026-06-23,Cash,0
54965,4706,6,2025-03-13,Debit,0
54966,3515,7,2026-05-28,Cash,0
54967,3561,17,2025-09-30,Credit,0
54968,4930,21,2025-06-15,Credit,0
54969,3189,4,2024-09-14,Debit,0
54970,383,14,2025-11-03,Credit,0
54971,918,22,2026-04-28,Debit,0
54972,3347,10,2025-09-21,Cash,0
54973,4326,9,2026-05-31,Credit,0
54974,4180,10,2026-02-01,Cash,0
54975,1862,16,2025-03-16,Debit,0
54976,3982,14,2025-06-24,Credit,0
54977,4342,23,2026-01-19,Debit,0
54978,4720,15,2025-01-04,Credit,0
54979,379,9,2025-08-30,Debit,0
54980,2427,16,2026-01-24,Credit,0
54981,3474,2,2026-03-17,Cash,0
54982,3254,23,2025-04-19,Debit,0
54983,3564,23,2026-02-03,Credit,0
54984,2931,19,2025-05-08,Credit,0
54985,2274,3,2024-08-20,Credit,0
54986,4429,3,2026-01-04,Cash,0
54987,2345,18,2026-04-02,Credit,0
54988,1859,18,2025-08-31,Debit,0
54989,2320,1,2026-07-20,Debit,0
54990,4403,11,2024-08-06,Debit,0
54991,4318,23,2025-11-09,Credit,0
54992,4066,18,2025-12-26,Credit,0
54993,609,21,2025-12-08,Credit,0
54994,3183,1,2024-12-23,Credit,0
54995,4,22,2026-03-17,Debit,0
54996,4417,3,2026-05-13,Debit,0
54997,1773,21,2026-03-31,Cash,0
54998,872,20,2026-06-14,Cash,0
54999,1998,22,2025-05-30,Credit,0
55000,1888,21,2025-09-04,Credit,0
55001,3911,8,2025-06-22,Cash,0
55002,3214,17,2025-09-10,Cash,0
55003,4616,10,2024-12-23,Credit,0
55004,142,7,2025-04-08,Cash,0
55005,1986,15,2026-04-28,Credit,0
55006,673,16,2025-02-24,Debit,0
55007,2617,11,2026-07-09,Cash,0
55008,1312,22,2025-01-24,Debit,0
55009,4953,13,2025-09-10,Cash,0
55010,2586,11,2025-01-31,Debit,0
55011,680,7,2025-08-01,Credit,0
55012,3060,19,2026-03-11,Cash,0
55013,999,24,2025-06-16,Credit,0
55014,713,7,2024-10-27,Cash,0
55015,2773,2,2026-05-27,Credit,0
55016,4293,19,2025-10-24,Debit,0
55017,4487,2,2024-08-20,Credit,0
55018,390,22,2024-10-04,Cash,0
55019,4722,19,2025-03-02,Debit,0
55020,4266,12,2026-03-07,Cash,0
55021,3112,5,2025-10-25,Credit,0
55022,2325,8,2025-12-07,Debit,0
55023,788,7,2026-03-14,Cash,0
55024,2915,9,2024-11-16,Debit,0
55025,1967,3,2026-02-13,Cash,0
55026,1428,22,2025-04-14,Credit,0
55027,862,8,2025-02-25,Cash,0
55028,1239,8,2026-07-10,Debit,0
55029,2258,3,2025-02-11,Credit,0
55030,2068,22,2026-07-28,Cash,0
55031,3674,17,2025-01-06,Cash,0
55032,709,22,2025-08-05,Credit,0
55033,3263,25,2025-07-23,Credit,0
55034,4516,23,2024-12-23,Credit,0
55035,2363,3,2026-05-31,Debit,0
55036,4438,24,2026-03-31,Credit,0
55037,1886,20,2026-07-10,Credit,0
55038,73,7,2024-12-06,Debit,0
55039,3218,5,2026-06-26,Debit,0
55040,3552,5,2025-03-11,Debit,0
55041,1895,19,2024-09-10,Debit,0
55042,110,1,2025-02-24,Cash,0
55043,2945,9,2025-03-08,Debit,0
55044,1775,21,2025-03-27,Credit,0
55045,2234,5,2025-05-12,Credit,0
55046,1624,21,2025-07-21,Debit,0
55047,2336,21,2026-06-12,Cash,0
55048,1705,2,2024-10-24,Cash,0
55049,1891,15,2025-10-10,Debit,0
55050,1861,1,2025-08-09,Credit,0
55051,3258,14,2024-11-17,Debit,0
55052,4266,11,2024-08-14,Cash,0
55053,165,15,2025-12-09,Debit,0
55054,2514,12,2024-11-03,Debit,0
55055,3052,25,2025-03-10,Cash,0
55056,639,9,2024-08-16,Credit,0
55057,970,24,2024-12-07,Debit,0
55058,1385,8,2025-10-26,Credit,0
55059,1947,13,2025-05-02,Cash,0
55060,1449,3,2025-09-10,Cash,0
55061,4159,3,2025-02-26,Credit,0
55062,2402,23,2025-01-17,Credit,0
55063,4667,8,2024-10-22,Credit,0
55064,1613,23,2024-09-18,Credit,0
55065,4166,1,2026-01-12,Credit,0
55066,3451,8,2024-08-18,Debit,0
55067,1403,24,2026-08-03,Cash,0
55068,4898,17,2026-07-20,Credit,0
55069,2206,23,2025-11-01,Cash,0
55070,3684,12,2026-05-27,Credit,0
55071,617,13,2026-01-12,Credit,0
55072,4840,22,2026-06-23,Cash,0
55073,4548,25,2024-11-18,Cash,0
55074,3617,2,2025-05-01,Cash,0
55075,4998,19,2025-01-18,Debit,0
55076,3992,8,2024-12-10,Credit,0
55077,836,18,2026-05-19,Debit,0
55078,4546,8,2026-06-05,Cash,0
55079,3077,23,2025-10-22,Credit,0
55080,2933,25,2024-11-09,Credit,0
55081,19,22,2026-01-24,Debit,0
55082,3342,10,2025-05-23,Debit,0
55083,2531,25,2025-08-10,Credit,0
55084,1172,24,2025-04-06,Credit,0
55085,803,10,2025-12-05,Debit,0
55086,975,11,2026-01-15,Credit,0
55087,4392,7,2025-03-09,Cash,0
55088,3155,4,2025-02-14,Credit,0
55089,2885,17,2026-07-26,Credit,0
55090,4147,11,2024-09-11,Cash,0
55091,2494,5,2024-12-14,Credit,0
55092,3800,9,2024-12-13,Debit,0
55093,439,19,2025-01-21,Cash,0
55094,2005,5,2025-02-26,Credit,0
55095,2018,15,2024-12-16,Cash,0
55096,3881,8,2024-11-15,Credit,0
55097,1031,17,2024-08-04,Credit,0
55098,709,5,2026-02-01,Debit,0
55099,961,12,2026-05-20,Cash,0
55100,1318,4,2025-10-18,Cash,0
55101,1583,19,2025-04-26,Credit,0
55102,3617,25,2025-05-13,Debit,0
55103,4773,17,2026-06-26,Cash,0
55104,672,19,2026-04-27,Credit,0
55105,4497,17,2026-05-31,Cash,0
55106,3668,16,2025-07-07,Debit,0
55107,3456,19,2026-02-25,Cash,0
55108,2649,2,2025-11-02,Cash,0
55109,3398,24,2024-11-30,Credit,0
55110,3678,16,2026-04-20,Cash,0
55111,356,15,2026-04-29,Debit,0
55112,4543,1,2026-03-12,Cash,0
55113,3769,19,2024-08-11,Debit,0
55114,2392,15,2025-10-27,Debit,0
55115,2165,16,2025-03-05,Debit,0
55116,4519,22,2025-09-19,Cash,0
55117,1945,2,2024-09-30,Debit,0
55118,515,12,2024-12-13,Cash,0
55119,2804,16,2025-07-28,Cash,0
55120,3407,24,2025-05-16,Cash,0
55121,4740,10,2024-08-09,Cash,0
55122,2561,10,2025-08-15,Cash,0
55123,1407,4,2025-04-01,Credit,0
55124,1675,1,2026-02-18,Cash,0
55125,1085,5,2024-09-05,Cash,0
55126,2765,18,2026-01-11,Cash,0
55127,1633,3,2025-04-17,Cash,0
55128,3256,1,2026-03-29,Cash,0
55129,188,25,2026-01-13,Cash,0
55130,3592,22,2025-01-24,Cash,0
55131,3905,21,2024-12-10,Debit,0
55132,2593,17,2026-04-19,Cash,0
55133,1529,19,2025-02-01,Credit,0
55134,3984,22,2025-08-06,Cash,0
55135,778,10,2025-07-07,Cash,0
55136,4093,3,2026-04-13,Cash,0
55137,114,12,2025-04-22,Credit,0
55138,3228,16,2024-12-18,Debit,0
55139,1005,7,2025-04-03,Debit,0
55140,1149,5,2024-09-08,Debit,0
55141,303,14,2024-12-01,Debit,0
55142,3610,24,2025-12-04,Credit,0
55143,1402,18,2026-07-28,Cash,0
55144,869,11,2025-07-28,Credit,0
55145,108,18,2025-10-11,Cash,0
55146,608,3,2025-01-09,Cash,0
55147,500,3,2025-07-10,Debit,0
55148,4047,23,2026-02-27,Cash,0
55149,954,8,2025-08-25,Debit,0
55150,247,19,2024-12-22,Debit,0
55151,2362,22,2026-01-26,Cash,0
55152,2267,20,2024-10-28,Debit,0
55153,3396,20,2026-04-17,Credit,0
55154,4090,18,2025-09-02,Cash,0
55155,630,8,2024-12-17,Credit,0
